Laptop Name;Old Price;Discount Percentages;Current Prices;Rating;Number of Ratings;Link;Unit Available;Offer Type;Seller Name and Score;Door Delivery Info;Pickup Station Info;Return Policy Info
DELL VOSTRO 3520 (CORE I5-1235U 12TH - 8GB DDR4 - 512 SSD - VGA NVIDIA MX550 2G - 15.6 UBUNTU-120Hz);Old price not available;0;EGP 25,500.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/dell-vostro-3520-core-i5-1235u-12th-8gb-ddr4-512-ssd-vga-nvidia-mx550-2g-15.6-ubuntu-120hz-45406174.html;5 units left;Offer type: information not available;Seller Name: Elite for trade Marketplace, Score: 50%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus ROG Flow X13 GV301QE-K5049T R9 5980H-16GB RAM-1TB SSD-RTX™ 3050 Ti 4GB-13.4 Inch-Win10 - Black;EGP 145,000.00;0.32;EGP 98,000.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-rog-flow-x13-gv301qe-k5049t-r9-5980h-16gb-ram-1tb-ssd-rtxtm-3050-ti-4gb-13.4-inch-win10-black-34325430.html;1 units left;Offer type: information not available;Seller Name: BS-Store Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Lenovo ThinkBook 15 Gen2 Laptop - Intel Core I5-11th - 4GB - 256GB SSD - Intel - 15.6-Inch FHD - DOS ""No Windows"" - Mineral Gray - English/Arabic Keyboard";EGP 28,499.00;0.09;EGP 25,999.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-thinkbook-15-gen2-laptop-intel-core-i5-11th-4gb-256gb-ssd-intel-15.6-inch-fhd-dos-no-windows-mineral-gray-englisharabic-keyboard-31028949.html;1 units left;Offer type: information not available;Seller Name: goodbox, Score: 60%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"HP Victus 15-fa0087ne - Intel® Core™ I5-12500H - 8GB - 1TB SSD - NVIDIA® GeForce® GTX 1650 4GB - 15.6"" FHD - Win11 - Performance Blue";EGP 33,371.00;0.07;EGP 30,899.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/hp-victus-15-fa0087ne-intelr-coretm-i5-12500h-8gb-1tb-ssd-nvidiar-geforcer-gtx-1650-4gb-15.6-fhd-win11-performance-blue-45486304.html;4 units left;Offer type: information not available;Seller Name: 2B Stores Marketplace, Score: 86%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Lenovo LEGION 7 -AMD RYZEN 7-5800H-RAM16GB-HD1TB SSD-RTX3070-VAG 8GB-16.0-WQXGA 165Hz WIN11 HOME-GRY;Old price not available;0;EGP 79,950.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-legion-7-amd-ryzen-7-5800h-ram16gb-hd1tb-ssd-rtx3070-vag-8gb-16.0-wqxga-165hz-win11-home-gry-29859095.html;1 units left;Offer type: information not available;Seller Name: Elite for trade Marketplace, Score: 50%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"HP ProBook 450 G9 (12th Generation Intel® Core™ I5 -1235U - Ram 8GB - Hard 512 GB  SSD - GPU Nvidia  MX570 2GB - Display 15.6"" HD - Color Silver - OS DOS )";Old price not available;0;EGP 27,999.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/hp-probook-450-g9-12th-generation-intelr-coretm-i5-1235u-ram-8gb-hard-512-gb-ssd-gpu-nvidia-mx570-2gb-display-15.6-hd-color-silver-os-dos-47640389.html;1 units left;Offer type: information not available;Seller Name: Brothers Computer Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
DELL Latitude 3520 I5-1135G7-8GB-1TB-iris Xe Graphics;Old price not available;0;EGP 29,490.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/dell-latitude-3520-i5-1135g7-8gb-1tb-iris-xe-graphics-45486312.html;1 units left;Offer type: information not available;Seller Name: GRD international Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Asus TUF Gaming F15 FX507ZC4-HN081W(Intel Core I5 12500H - Ram 8GB - Hard 512 SSD- GPU NVIDIA® GeForce RTX™ 3050 4GB- Display 15.6"" 144HZ- OS Win 11 - Color MECHA GRAY)";EGP 35,499.00;0.03;EGP 34,499.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-tuf-gaming-f15-fx507zc4-hn081wintel-core-i5-12500h-ram-8gb-hard-512-ssd-gpu-nvidiar-geforce-rtxtm-3050-4gb-display-15.6-144hz-os-win-11-color-mecha-gray-47596443.html;1 units left;Offer type: information not available;Seller Name: Brothers Computer Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus TUF Dash F15 FX517ZR-HF011W ( Core I7-12650H- 16G Ram-1TB NVMe – VGA Nvidia 8G RTX 3070 – 15.6 FHD 300Hz- Win11);Old price not available;0;EGP 68,550.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-tuf-dash-f15-fx517zr-hf011w-core-i7-12650h-16g-ram-1tb-nvme-vga-nvidia-8g-rtx-3070-15.6-fhd-300hz-win11-38469116.html;1 units left;Offer type: information not available;Seller Name: Elite for trade Marketplace, Score: 50%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus Laptop X543MA-GQ001W, Intel Celeron N4020, 4GB RAM, 1TB HDD, Intel UHD, 15.6 HD - Silver;EGP 12,999.00;0.31;EGP 8,999.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-laptop-x543ma-gq001w-intel-celeron-n4020-4gb-ram-1tb-hdd-intel-uhd-15.6-hd-silver-47596494.html;1 units left;Offer type: information not available;Seller Name: MoreShopping, Score: 74%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
ITX Computer Case TX02 Mini Desktop Case Industrial;EGP 2,632.45;0.45;EGP 1,446.40;0 out of 5;(No ratings available);https://www.jumia.com.eg/generic-itx-computer-case-tx02-mini-desktop-case-industrial-33986045.html;1 units left;Offer type: information not available;Seller Name: JG-PandaHo, Score: 60%;Delivery Fees: EGP 587.61, Delivery Dates: 24 September, Ready Time: 10hrs 41mins;Pickup Fees: EGP 587.61, Pickup Dates: 24 September, Ready Time: 10hrs 41mins;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"HP 15s-eq2015ne Ryzen 3-5300U 4GB 256GB SSD AMD Radeon DOS ""No Windows""";Old price not available;0;EGP 12,990.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/hp-15s-eq2015ne-ryzen-3-5300u-4gb-256gb-ssd-amd-radeon-dos-no-windows-44750316.html;3 units left;Offer type: information not available;Seller Name: GRD international Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"HP Pavilion X360 14-ek0033dx  Core I5 1235u-8 GB RAM - 512 SSD NVMe - VGA Intel Iris Xe-14.0"" FHD Touch - Win11- Silver- Finger Print";Old price not available;0;EGP 34,800.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/hp-pavilion-x360-14-ek0033dx-core-i5-1235u-8-gb-ram-512-ssd-nvme-vga-intel-iris-xe-14.0-fhd-touch-win11-silver-finger-print-39280054.html;1 units left;Offer type: information not available;Seller Name: Elite for trade Marketplace, Score: 50%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
DELL Laptop Dell Vostro 3510  Core I3-1115G4, 4 GB  256 GB SSD Intel UHD Graphics,Ubuntu  Carbon Black;EGP 15,999.00;0.15;EGP 13,540.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/dell-laptop-dell-vostro-3510-core-i3-1115g4-4-gb-256-gb-ssd-intel-uhd-graphicsubuntu-carbon-black-40020131.html;5 units left;Offer type: information not available;Seller Name: Winner- Brands, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Asus TUF Gaming F15 FX507ZC4-HN002W(Intel Core I7 12700H - Ram 16GB - 512GB SSD - GPU NVIDIA® GeForce RTX™ 3050 4GB- Display 15.6"" FHD 144HZ - OS Win11 - Color MECHA GRAY)";EGP 40,999.00;0.02;EGP 39,999.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-tuf-gaming-f15-fx507zc4-hn002wintel-core-i7-12700h-ram-16gb-512gb-ssd-gpu-nvidiar-geforce-rtxtm-3050-4gb-display-15.6-fhd-144hz-os-win11-color-mecha-gray-47596441.html;1 units left;Offer type: information not available;Seller Name: Brothers Computer Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Satellite Dynabook -Satellite Pro C50-H-12A- CPU-Cori5 1035G1-RAM 8GB -HARD 256 SSD-15.6-DOS ""No Windows""";EGP 19,000.00;0.07;EGP 17,700.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/satellite-dynabook-satellite-pro-c50-h-12a-cpu-cori5-1035g1-ram-8gb-hard-256-ssd-15.6-dos-no-windows-38596054.html;2 units left;Offer type: information not available;Seller Name: Egypt-Laptop Marketplace, Score: 80%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Apple MacBook Air 13.6 M2  256GB  Space Gray Arabic Keyboard;Old price not available;0;EGP 58,800.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/apple-macbook-air-13.6-m2-256gb-space-gray-arabic-keyboard-38531685.html;1 units left;Offer type: information not available;Seller Name: Techmart Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
"Lenovo 81Y4010BED IdeaPad Gaming3 - I7-10750H, 16G RAM, 1TB HDD+256GB SSD, GTX 1650 Ti 4GB GDDR6, 15.6"" FHD IPS 120Hz, Dos-Black";Old price not available;0;EGP 35,000.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/lenovo-81y4010bed-ideapad-gaming3-i7-10750h-16g-ram-1tb-hdd256gb-ssd-gtx-1650-ti-4gb-gddr6-15.6-fhd-ips-120hz-dos-black-45566300.html;2 units left;Offer type: information not available;Seller Name: KMAMZ Marketplace, Score: 100%;Delivery Fees: EGP 52.44, Delivery Dates: 06 September, Ready Time: 07 September;Pickup Fees: EGP 52.44, Pickup Dates: 06 September, Ready Time: 07 September;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
Asus TUF Gaming F15 FX506HC-HN002W - 15.6-Inch FHD Intel® Core™ i5-11400H 8GB  512GB SSD NVIDIA® GeForce RTX™ 3050 4GB - Eclipse Gray;EGP 32,055.00;0.02;EGP 31,461.00;0 out of 5;(No ratings available);https://www.jumia.com.eg/asus-tuf-gaming-f15-fx506hc-hn002w-15.6-inch-fhd-intelr-coretm-i5-11400h-8gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-4gb-eclipse-gray-47166132.html;1 units left;Offer type: information not available;Seller Name: Jumia, Score: 100%;Delivery Fees: Free delivery, Delivery Dates: 05 September, Ready Time: 5hrs 10mins;Pickup Fees: Free delivery, Pickup Dates: 05 September, Ready Time: 5hrs 10mins;Return Policy: Free return within the legal return period from 14 to 30 days, and if they meet the terms & conditions, with the need to report any apparent defect within 48 hours. For more details about return policy.Details, For more details: /return-policy-cp/
